Order_type|Inbound_order|Inbound_item|Store_id|StorageLocation|ItemCode|Qty|UOM|PO_NUMBER|PO_ITEM|DELIV_DATE|HEADER_TEXT|ITEM_TEXT|VBN|MANU_DATE|EXPR_DATE|Remarks1|Remarks2|Remarks3
O|0180178688|000660|0056|0001|SWMA6/D/MT/XL|4|PC|2000051725|000660|20210418||||||||
O|0180178688|000670|0056|0001|SWMA6/D/MT/XXL|2|PC|2000051725|000670|20210418||||||||
O|0180178688|000680|0056|0001|IRNMNN001/A|7|PC|2000051725|000680|20210418||||||||
O|0180178688|000690|0056|0001|CAPTAMRCN002/A|5|PC|2000051725|000690|20210418||||||||
O|0180178688|000700|0056|0001|CAPTAMRCN002/D|10|PC|2000051725|000700|20210418||||||||
O|0180178688|000710|0056|0001|BLCKPNTRN004/A|5|PC|2000051725|000710|20210418||||||||
O|0180178688|000720|0056|0001|BLCKPNTRN004/D|5|PC|2000051725|000720|20210418||||||||
O|0180178688|000730|0056|0001|SPDRN393/A|5|PC|2000051725|000730|20210418||||||||
O|0180178688|000740|0056|0001|PRA01/D|4|PC|2000051725|000740|20210418||||||||
O|0180178688|000750|0056|0001|PRA02/A/PK|5|PC|2000051725|000750|20210418||||||||
O|0180178688|000760|0056|0001|PRA02/D/PK|4|PC|2000051725|000760|20210418||||||||
O|0180178688|000770|0056|0001|PRA02/A/GR|5|PC|2000051725|000770|20210418||||||||
O|0180178688|000780|0056|0001|PRA02/D/GR|6|PC|2000051725|000780|20210418||||||||
O|0180178688|000790|0056|0001|DNLDN001/A|6|PC|2000051725|000790|20210418||||||||
O|0180178688|000800|0056|0001|MCKYN001/A|4|PC|2000051725|000800|20210418||||||||
O|0180178688|000810|0056|0001|MICKEYN001/D|4|PC|2000051725|000810|20210418||||||||
O|0180178688|000820|0056|0001|POOHN001/A|5|PC|2000051725|000820|20210418||||||||
O|0180178688|000830|0056|0001|AVGS089/A/S|1|PC|2000051725|000830|20210418||||||||
O|0180178688|000840|0056|0001|AVGS089/A/M|1|PC|2000051725|000840|20210418||||||||
O|0180178688|000850|0056|0001|AVGS089/A/L|1|PC|2000051725|000850|20210418||||||||
O|0180178688|000860|0056|0001|AVGS089/A/5|2|PC|2000051725|000860|20210418||||||||
O|0180178688|000870|0056|0001|AVGS089/A/7|2|PC|2000051725|000870|20210418||||||||
O|0180178688|000880|0056|0001|AVGS089/A/9|2|PC|2000051725|000880|20210418||||||||
O|0180178688|000890|0056|0001|AVGS089/A/11|1|PC|2000051725|000890|20210418||||||||
O|0180178688|000900|0056|0001|AVGS089/A/13|1|PC|2000051725|000900|20210418||||||||
O|0180178688|000910|0056|0001|MSMA253/D/S|3|PC|2000051725|000910|20210418||||||||
O|0180178688|000920|0056|0001|MSMA253/D/M|4|PC|2000051725|000920|20210418||||||||
O|0180178688|000930|0056|0001|MSMA253/D/L|4|PC|2000051725|000930|20210418||||||||
O|0180178688|000940|0056|0001|MSMA253/D/XL|3|PC|2000051725|000940|20210418||||||||
O|0180178688|000950|0056|0001|MARVELS080/D/S|3|PC|2000051725|000950|20210418||||||||
O|0180178688|000960|0056|0001|MARVELS080/D/M|3|PC|2000051725|000960|20210418||||||||
O|0180178688|000970|0056|0001|MARVELS080/D/L|3|PC|2000051725|000970|20210418||||||||
O|0180178688|000980|0056|0001|MARVELS080/D/XL|3|PC|2000051725|000980|20210418||||||||
O|0180178688|000990|0056|0001|MSMA256/D/S|3|PC|2000051725|000990|20210418||||||||
O|0180178688|001000|0056|0001|MSMA256/D/M|3|PC|2000051725|001000|20210418||||||||
O|0180178688|001010|0056|0001|MSMA256/D/L|3|PC|2000051725|001010|20210418||||||||
O|0180178688|001020|0056|0001|MSMA256/D/XL|2|PC|2000051725|001020|20210418||||||||
O|0180178688|001030|0056|0001|AVGN242/A/5|1|PC|2000051725|001030|20210418||||||||
O|0180178688|001040|0056|0001|AVGN242/A/7|2|PC|2000051725|001040|20210418||||||||
O|0180178688|001050|0056|0001|AVGN242/A/9|1|PC|2000051725|001050|20210418||||||||
O|0180178688|001060|0056|0001|AVGN242/A/11|2|PC|2000051725|001060|20210418||||||||
O|0180178688|001070|0056|0001|AVGN242/A/13|2|PC|2000051725|001070|20210418||||||||
O|0180178688|001080|0056|0001|MARVELS077/D/S|3|PC|2000051725|001080|20210418||||||||
O|0180178688|001090|0056|0001|MARVELS077/D/M|4|PC|2000051725|001090|20210418||||||||
O|0180178688|001100|0056|0001|MARVELS077/D/L|4|PC|2000051725|001100|20210418||||||||
O|0180178688|001110|0056|0001|MARVELS077/D/XL|3|PC|2000051725|001110|20210418||||||||
O|0180178688|001120|0056|0001|AVGS088/A/S|1|PC|2000051725|001120|20210418||||||||
O|0180178688|001130|0056|0001|AVGS088/A/M|1|PC|2000051725|001130|20210418||||||||
O|0180178688|001140|0056|0001|AVGS088/A/L|1|PC|2000051725|001140|20210418||||||||
O|0180178688|001150|0056|0001|AVGS088/A/5|2|PC|2000051725|001150|20210418||||||||
O|0180178688|001160|0056|0001|AVGS088/A/7|2|PC|2000051725|001160|20210418||||||||
O|0180178688|001170|0056|0001|AVGS088/A/9|2|PC|2000051725|001170|20210418||||||||
O|0180178688|001180|0056|0001|AVGS088/A/11|1|PC|2000051725|001180|20210418||||||||
O|0180178688|001190|0056|0001|AVGS088/A/13|1|PC|2000051725|001190|20210418||||||||
O|0180178688|001200|0056|0001|SPDRS070/D/S|4|PC|2000051725|001200|20210418||||||||
O|0180178688|001210|0056|0001|SPDRS070/D/M|4|PC|2000051725|001210|20210418||||||||
O|0180178688|001220|0056|0001|SPDRS070/D/L|4|PC|2000051725|001220|20210418||||||||
O|0180178688|001230|0056|0001|SPDRS070/D/XL|4|PC|2000051725|001230|20210418||||||||
O|0180178688|001240|0056|0001|SPDRN285/D/S|4|PC|2000051725|001240|20210418||||||||
O|0180178688|001250|0056|0001|SPDRN285/D/M|4|PC|2000051725|001250|20210418||||||||
O|0180178688|001260|0056|0001|SPDRN285/D/L|4|PC|2000051725|001260|20210418||||||||
O|0180178688|001270|0056|0001|SPDRN285/D/XL|4|PC|2000051725|001270|20210418||||||||
