Order_type|Inbound_order|Inbound_item|Store_id|StorageLocation|ItemCode|Qty|UOM|PO_NUMBER|PO_ITEM|DELIV_DATE|HEADER_TEXT|ITEM_TEXT|VBN|MANU_DATE|EXPR_DATE|Remarks1|Remarks2|Remarks3
O|0180180391|000230|0056|0001|GAMEA183/A/11|5|PC|2000052049|000230|20210506||||||||
O|0180180391|000240|0056|0001|MARVELN042/A/9|6|PC|2000052049|000240|20210506||||||||
O|0180180391|000250|0056|0001|MARVELN042/A/L|8|PC|2000052049|000250|20210506||||||||
O|0180180391|000260|0056|0001|MARVELN042/A/M|6|PC|2000052049|000260|20210506||||||||
O|0180180391|000270|0056|0001|MARVELN042/D/XL|7|PC|2000052049|000270|20210506||||||||
O|0180180391|000280|0056|0001|MTA05/A/M|3|PC|2000052049|000280|20210506||||||||
O|0180180391|000290|0056|0001|MTA07/A/5|4|PC|2000052049|000290|20210506||||||||
O|0180180391|000300|0056|0001|MTA07/A/7|3|PC|2000052049|000300|20210506||||||||
O|0180180391|000310|0056|0001|MTA07/A/S|3|PC|2000052049|000310|20210506||||||||
O|0180180391|000320|0056|0001|MTA09/A/9|5|PC|2000052049|000320|20210506||||||||
O|0180180391|000330|0056|0001|MTA10/A/5|3|PC|2000052049|000330|20210506||||||||
O|0180180391|000340|0056|0001|MTA15/A/11|6|PC|2000052049|000340|20210506||||||||
O|0180180391|000350|0056|0001|MTA15/A/13|5|PC|2000052049|000350|20210506||||||||
O|0180180391|000360|0056|0001|MTA15/A/9|5|PC|2000052049|000360|20210506||||||||
O|0180180391|000370|0056|0001|MTHR06/A/5|5|PC|2000052049|000370|20210506||||||||
O|0180180391|000380|0056|0001|MTHR06/A/7|4|PC|2000052049|000380|20210506||||||||
O|0180180391|000390|0056|0001|MTHR06/A/L|7|PC|2000052049|000390|20210506||||||||
O|0180180391|000400|0056|0001|MTHR06/A/M|5|PC|2000052049|000400|20210506||||||||
O|0180180391|000410|0056|0001|MTHR06/A/S|4|PC|2000052049|000410|20210506||||||||
O|0180180391|000420|0056|0001|MTHR10/A/5|4|PC|2000052049|000420|20210506||||||||
O|0180180391|000430|0056|0001|MTHR21/A/13|3|PC|2000052049|000430|20210506||||||||
O|0180180391|000440|0056|0001|MTHR25/A/13|3|PC|2000052049|000440|20210506||||||||
O|0180180391|000450|0056|0001|SPDRHR04/A/5|6|PC|2000052049|000450|20210506||||||||
O|0180180391|000460|0056|0001|SPDRHR04/A/L|7|PC|2000052049|000460|20210506||||||||
O|0180180391|000470|0056|0001|SPDRHR04/A/M|7|PC|2000052049|000470|20210506||||||||
O|0180180391|000480|0056|0001|SPDRHR05/A/5|7|PC|2000052049|000480|20210506||||||||
O|0180180391|000490|0056|0001|SPDRHR05/A/L|3|PC|2000052049|000490|20210506||||||||
O|0180180391|000500|0056|0001|SPDRN216/D/XL|3|PC|2000052049|000500|20210506||||||||
O|0180180391|000510|0056|0001|SPDRN295/NV/A/L|3|PC|2000052049|000510|20210506||||||||
O|0180180391|000520|0056|0001|SWN040/D/M|3|PC|2000052049|000520|20210506||||||||
O|0180180391|000530|0056|0001|SWN043/D/L|6|PC|2000052049|000530|20210506||||||||
O|0180180391|000540|0056|0001|SWN043/D/M|3|PC|2000052049|000540|20210506||||||||
O|0180180391|000550|0056|0001|SWN043/D/S|3|PC|2000052049|000550|20210506||||||||
O|0180180391|000560|0056|0001|SWN043/D/XL|3|PC|2000052049|000560|20210506||||||||
O|0180180391|000570|0056|0001|AVGHR208/A/L|1|PC|2000052049|000570|20210506||||||||
O|0180180391|000580|0056|0001|AVGHR208/A/5|2|PC|2000052049|000580|20210506||||||||
O|0180180391|000590|0056|0001|AVGHR208/A/7|2|PC|2000052049|000590|20210506||||||||
O|0180180391|000600|0056|0001|AVGHR208/A/9|1|PC|2000052049|000600|20210506||||||||
O|0180180391|000610|0056|0001|AVGHR208/A/11|1|PC|2000052049|000610|20210506||||||||
O|0180180391|000620|0056|0001|AVGHR208/A/13|6|PC|2000052049|000620|20210506||||||||
O|0180180391|000630|0056|0001|AVGHR208/A/S|1|PC|2000052049|000630|20210506||||||||
O|0180180391|000640|0056|0001|AVGHR208/A/M|1|PC|2000052049|000640|20210506||||||||
O|0180180391|000650|0056|0001|AVGS088/A/S|1|PC|2000052049|000650|20210506||||||||
O|0180180391|000660|0056|0001|AVGS088/A/M|1|PC|2000052049|000660|20210506||||||||
O|0180180391|000670|0056|0001|AVGS088/A/L|1|PC|2000052049|000670|20210506||||||||
O|0180180391|000680|0056|0001|AVGS088/A/5|2|PC|2000052049|000680|20210506||||||||
O|0180180391|000690|0056|0001|AVGS088/A/7|2|PC|2000052049|000690|20210506||||||||
O|0180180391|000700|0056|0001|AVGS088/A/9|1|PC|2000052049|000700|20210506||||||||
O|0180180391|000710|0056|0001|AVGS088/A/11|1|PC|2000052049|000710|20210506||||||||
O|0180180391|000720|0056|0001|AVGS088/A/13|1|PC|2000052049|000720|20210506||||||||
O|0180180391|000730|0056|0001|AVGS089/A/S|1|PC|2000052049|000730|20210506||||||||
O|0180180391|000740|0056|0001|AVGS089/A/M|1|PC|2000052049|000740|20210506||||||||
O|0180180391|000750|0056|0001|AVGS089/A/L|1|PC|2000052049|000750|20210506||||||||
O|0180180391|000760|0056|0001|AVGS089/A/5|2|PC|2000052049|000760|20210506||||||||
O|0180180391|000770|0056|0001|AVGS089/A/7|2|PC|2000052049|000770|20210506||||||||
O|0180180391|000780|0056|0001|AVGS089/A/9|1|PC|2000052049|000780|20210506||||||||
O|0180180391|000790|0056|0001|AVGS089/A/11|1|PC|2000052049|000790|20210506||||||||
O|0180180391|000800|0056|0001|AVGS089/A/13|1|PC|2000052049|000800|20210506||||||||
O|0180180391|000810|0056|0001|AVGN230/A/9|2|PC|2000052049|000810|20210506||||||||
O|0180180391|000820|0056|0001|AVGN230/A/11|2|PC|2000052049|000820|20210506||||||||
O|0180180391|000830|0056|0001|AVGN230/A/13|1|PC|2000052049|000830|20210506||||||||
O|0180180391|000840|0056|0001|AVGN230/A/S|1|PC|2000052049|000840|20210506||||||||
O|0180180391|000860|0056|0001|AVGN230/A/L|1|PC|2000052049|000860|20210506||||||||
O|0180180391|000870|0056|0001|AVGN230/A/5|2|PC|2000052049|000870|20210506||||||||
O|0180180391|000880|0056|0001|MSMA253/D/S|2|PC|2000052049|000880|20210506||||||||
O|0180180391|000890|0056|0001|MSMA253/D/M|3|PC|2000052049|000890|20210506||||||||
O|0180180391|000900|0056|0001|MSMA253/D/L|3|PC|2000052049|000900|20210506||||||||
O|0180180391|000910|0056|0001|MSMA253/D/XL|2|PC|2000052049|000910|20210506||||||||
O|0180180391|000920|0056|0001|MARVELS080/D/S|2|PC|2000052049|000920|20210506||||||||
O|0180180391|000930|0056|0001|MARVELS080/D/M|3|PC|2000052049|000930|20210506||||||||
O|0180180391|000940|0056|0001|MARVELS080/D/L|3|PC|2000052049|000940|20210506||||||||
O|0180180391|000950|0056|0001|MARVELS080/D/XL|2|PC|2000052049|000950|20210506||||||||
O|0180180391|000960|0056|0001|MSMA256/D/S|2|PC|2000052049|000960|20210506||||||||
O|0180180391|000970|0056|0001|MSMA256/D/M|3|PC|2000052049|000970|20210506||||||||
O|0180180391|000980|0056|0001|MSMA256/D/L|3|PC|2000052049|000980|20210506||||||||
O|0180180391|000990|0056|0001|MSMA256/D/XL|2|PC|2000052049|000990|20210506||||||||
O|0180180391|001000|0056|0001|AVGN242/A/S|1|PC|2000052049|001000|20210506||||||||
O|0180180391|001010|0056|0001|AVGN242/A/M|1|PC|2000052049|001010|20210506||||||||
O|0180180391|001020|0056|0001|AVGN242/A/L|1|PC|2000052049|001020|20210506||||||||
O|0180180391|001030|0056|0001|AVGN242/A/5|1|PC|2000052049|001030|20210506||||||||
O|0180180391|001040|0056|0001|AVGN242/A/7|1|PC|2000052049|001040|20210506||||||||
O|0180180391|001050|0056|0001|AVGN242/A/9|2|PC|2000052049|001050|20210506||||||||
O|0180180391|001060|0056|0001|AVGN242/A/11|2|PC|2000052049|001060|20210506||||||||
O|0180180391|001070|0056|0001|AVGN242/A/13|1|PC|2000052049|001070|20210506||||||||
O|0180180391|001080|0056|0001|SPDRS070/D/S|2|PC|2000052049|001080|20210506||||||||
O|0180180391|001090|0056|0001|SPDRS070/D/M|3|PC|2000052049|001090|20210506||||||||
O|0180180391|001100|0056|0001|SPDRS070/D/L|3|PC|2000052049|001100|20210506||||||||
O|0180180391|001110|0056|0001|SPDRS070/D/XL|2|PC|2000052049|001110|20210506||||||||
O|0180180391|001120|0056|0001|SPDRN285/D/S|2|PC|2000052049|001120|20210506||||||||
O|0180180391|001130|0056|0001|SPDRN285/D/M|3|PC|2000052049|001130|20210506||||||||
O|0180180391|001140|0056|0001|SPDRN285/D/L|2|PC|2000052049|001140|20210506||||||||
O|0180180391|001150|0056|0001|SPDRN285/D/XL|3|PC|2000052049|001150|20210506||||||||
O|0180180391|001160|0056|0001|MARVELS077/D/S|1|PC|2000052049|001160|20210506||||||||
O|0180180391|001170|0056|0001|MARVELS077/D/M|2|PC|2000052049|001170|20210506||||||||
O|0180180391|001180|0056|0001|MARVELS077/D/L|1|PC|2000052049|001180|20210506||||||||
O|0180180391|001190|0056|0001|MARVELS077/D/XL|1|PC|2000052049|001190|20210506||||||||
O|0180180392|000850|0056|0001|AVGN230/A/M|1|PC|2000052049|000850|20210506||||||||
