Order_type|Inbound_order|Inbound_item|Store_id|StorageLocation|ItemCode|Qty|UOM|PO_NUMBER|PO_ITEM|DELIV_DATE|HEADER_TEXT|ITEM_TEXT|VBN|MANU_DATE|EXPR_DATE|Remarks1|Remarks2|Remarks3
O|0180177817|000440|0056|0001|MCMKJ15/BK/28|11|PC|2000051563|000440|20210405||||||||
O|0180177817|000450|0056|0001|MCMKJ15/BK/29|12|PC|2000051563|000450|20210405||||||||
O|0180177817|000460|0056|0001|MCMKJ15/BK/30|12|PC|2000051563|000460|20210405||||||||
O|0180177817|000470|0056|0001|MNFYMJ01/GY/19|12|PC|2000051563|000470|20210405||||||||
O|0180177817|000480|0056|0001|MNFYMJ01/GY/20|12|PC|2000051563|000480|20210405||||||||
O|0180177817|000490|0056|0001|MNFYMJ01/GY/21|12|PC|2000051563|000490|20210405||||||||
O|0180177817|000500|0056|0001|MNFYMJ01/GY/22|12|PC|2000051563|000500|20210405||||||||
O|0180177817|000510|0056|0001|MNFYMJ01/GY/23|12|PC|2000051563|000510|20210405||||||||
O|0180177817|000520|0056|0001|MNFYMJ01/GY/24|12|PC|2000051563|000520|20210405||||||||
O|0180177817|000530|0056|0001|MNFYMJ01/PK/19|12|PC|2000051563|000530|20210405||||||||
O|0180177817|000540|0056|0001|MNFYMJ01/PK/20|12|PC|2000051563|000540|20210405||||||||
O|0180177817|000550|0056|0001|MNFYMJ01/PK/21|12|PC|2000051563|000550|20210405||||||||
O|0180177817|000560|0056|0001|MNFYMJ01/PK/22|12|PC|2000051563|000560|20210405||||||||
O|0180177817|000570|0056|0001|MNFYMJ01/PK/23|12|PC|2000051563|000570|20210405||||||||
O|0180177817|000580|0056|0001|MNFYMJ01/PK/24|12|PC|2000051563|000580|20210405||||||||
